NodeCount,PathLength,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,0,0.23216699992190115,39.74183299942524,17.25645799888298,3.1789169988769572,9.827125000811066,1.7860419993667165,2.735205918057829e-09
36,1,0.1985830003832234,21.720540999012883,17.104458000176237,2.7426669985288754,9.471499999563093,1.6024999986257171,2.7825024998251843e-09
36,2,0.17504199968243483,21.595583000816987,17.415250000340166,2.7168329997948604,9.474459000557545,1.5626669992343523,2.8552801028806822e-09
36,3,0.16808400141599122,21.31616699989536,17.767500001355074,2.7318329994159285,9.496333999777562,1.5237920015351847,2.2704653970923163e-09
36,4,0.176333998751943,21.658792000380345,17.161540999950375,2.7237089998379815,9.496541999396868,1.567708000948187,8.67520782142646e-10
36,5,0.1924579992191866,21.931792000032146,17.147541999293026,2.7101249997940613,9.640374999435153,1.609708999239956,2.594202673337789e-09
36,6,0.18112499856215436,21.709458998884656,17.321082999842474,2.7505840007506777,9.602541000276688,1.6030419992603129,5.845354909019458e-10
36,7,0.1733330009301426,21.53929199994309,17.007709000608884,2.7580410005612066,10.293916000591707,1.8187080004281597,1.4545401048266922e-09
36,8,0.1840839995566057,21.445749998747488,17.077250000511413,2.7136250009789364,9.460082999794395,1.5448750000359723,6.153586724419456e-10
36,9,0.18466599976818543,21.29833300023165,17.229541001142934,2.8205420003359905,9.68379199912306,1.677124999332591,5.521944460779139e-10
36,10,0.1686670002527535,21.06816600098682,17.028292000759393,2.7069999996456318,9.4548750003014,1.5417080012412043,1.407711518302068e-09
36,11,0.1629170001251623,21.75987500049814,17.117708001023857,2.7377500009606592,9.500166999714565,1.5555000009044306,1.7022030327813599e-09
36,12,0.1968750002561137,21.800375001475913,17.04987499942945,2.7068750005128095,9.492875000432832,1.531750000140164,1.720169998204481e-09
36,13,0.15787499978614505,21.72745800089615,17.12079100070696,2.726124999753665,9.49741600015841,1.5940830016916152,6.843369860554678e-10
36,14,0.18533299953560345,21.205666998866946,17.351458000121056,2.8424590000213357,9.552125000482192,1.571290998981567,1.3221622773526818e-09
36,15,0.17950000074051786,21.680249999917578,17.072041000574245,2.7467919990158407,9.490500000538304,1.5508750002481975,2.75548616273218e-09
36,16,0.16179100020963233,21.025750000262633,17.032125000696396,2.7078330003860174,9.452000000237604,1.5382080000563292,8.078395460818674e-10
36,17,0.16125000001920853,21.407083000667626,16.988167000818066,2.741708000030485,9.4815419997758,1.53150000005553,5.907584996792026e-10
36,18,0.18337500114284921,21.900165998886223,17.15387500007637,2.7294160008750623,9.482041999945068,1.5879160000622505,1.1825576446113031e-09
36,19,0.1857919996837154,21.144832999198115,17.55991699974402,2.8139999994891696,9.536999999909312,1.5785830000822898,1.4368662619038723e-09
36,20,0.16891599989321548,21.21745899967209,17.109333999542287,3.8499170004797634,9.528583999781404,1.5582500000164146,1.6259554228627595e-09
36,21,0.18125000133295543,21.199208000325598,17.458625001381733,2.79699999919103,9.513999999398948,1.562583000122686,7.385163830603437e-10
36,22,0.15874999917286914,20.877916000245023,17.145000001619337,2.787916999295703,9.48324999990291,1.5619999994669342,1.0509498555542576e-09
36,23,0.1788340014172718,21.169458999793278,17.16770799976075,2.7569580015551765,9.51349999922968,1.5835829999559792,1.7082912313161411e-09
36,24,0.18350000027567148,21.07320799950685,17.079416000342462,2.744374998655985,9.47541599998658,1.5647500003979076,1.096951988045006e-09
36,25,0.3112089998467127,22.500291999676847,17.875749999802792,2.7212910008529434,9.508375000223168,1.5671669989387738,1.2172352776564198e-09
36,26,0.17712500084599014,21.182167000006302,18.531207999330945,3.1143750002229353,10.434750000058557,1.8306669990124647,9.129346254173853e-10
36,27,0.1815409996197559,21.620916999381734,17.027834001055453,2.7047499988839263,9.491082999375067,1.530416000605328,7.051146982780028e-10
36,28,0.1632919993426185,21.676750000551692,17.448959000830655,2.753291000772151,9.602125001038075,1.5584169996145647,1.7174378427741583e-09
36,29,0.1665840009081876,21.55687499907799,17.158250000647968,2.841374998752144,9.516166001048987,1.6056249987741467,7.889421650694137e-10
36,30,0.2303750006831251,21.06429200102866,17.46741699935228,2.784208001685329,9.526957999696606,1.6224160008277977,7.192848485930011e-10
